Ngày,Thời điểm cập nhật giá mới,Thời điểm cập nhật dữ liệu,Mã vàng,Loại vàng,Giá mua,Giá bán,Chêch lệch giá mua,Chênh lệch giá bán,Đơn vị,Số lần update
2026-02-11,05:30:00,2026-02-11 05:59:34.825,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,05:30:00,2026-02-11 05:59:34.825,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,05:30:00,2026-02-11 05:59:34.825,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,05:30:00,2026-02-11 05:59:34.825,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,XAUUSD,World Gold (XAU/USD),5046.4,0,19.599999999999454,0,USD,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,06:30:00,2026-02-11 06:59:34.693,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,XAUUSD,World Gold (XAU/USD),5040.2,0,-1.1000000000003638,0,USD,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,07:30:00,2026-02-11 07:59:34.694,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,XAUUSD,World Gold (XAU/USD),5036.6,0,-3.2999999999992724,0,USD,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,08:30:00,2026-02-11 08:59:34.660,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,XAUUSD,World Gold (XAU/USD),5044.0,0,-8.699999999999818,0,USD,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,09:30:00,2026-02-11 09:59:34.273,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,XAUUSD,World Gold (XAU/USD),5058.0,0,3.100000000000364,0,USD,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,10:30:00,2026-02-11 10:59:34.855,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,XAUUSD,World Gold (XAU/USD),5058.8,0,3.600000000000364,0,USD,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,11:30:00,2026-02-11 11:59:35.295,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,XAUUSD,World Gold (XAU/USD),5054.6,0,5.200000000000728,0,USD,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,12:30:00,2026-02-11 12:59:35.268,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,XAUUSD,World Gold (XAU/USD),5057.6,0,4.0,0,USD,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,BT9999NTT,Bao Tin 9999,177600000.0,180600000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,13:30:00,2026-02-11 13:59:34.847,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,XAUUSD,World Gold (XAU/USD),5059.3,0,-4.0,0,USD,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,14:30:00,2026-02-11 14:59:35.018,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,XAUUSD,World Gold (XAU/USD),5054.5,0,-1.300000000000182,0,USD,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,15:30:00,2026-02-11 15:59:33.831,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,XAUUSD,World Gold (XAU/USD),5059.3,0,4.5,0,USD,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 16:59:36.177,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,XAUUSD,World Gold (XAU/USD),5059.3,0,4.5,0,USD,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,16:30:00,2026-02-11 17:59:35.304,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,XAUUSD,World Gold (XAU/USD),5105.0,0,9.899999999999636,0,USD,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,18:30:00,2026-02-11 18:59:34.652,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,XAUUSD,World Gold (XAU/USD),5093.9,0,-18.700000000000728,0,USD,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,19:30:00,2026-02-11 19:59:35.385,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,XAUUSD,World Gold (XAU/USD),5085.6,0,4.0,0,USD,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,20:30:00,2026-02-11 20:59:36.689,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,XAUUSD,World Gold (XAU/USD),5070.5,0,-0.3999999999996362,0,USD,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,21:30:00,2026-02-11 21:59:35.043,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,XAUUSD,World Gold (XAU/USD),5049.7,0,-14.800000000000182,0,USD,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,DOJINHTV,DOJI Jewelry,177500000.0,180500000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,SJ9999,SJC Ring,177500000.0,180500000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,PQHNVM,PNJ Hanoi,177500000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,PQHN24NTT,PNJ 24K,177500000.0,180500000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,22:30:00,2026-02-11 22:59:37.613,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-02-11,23:30:00,2026-02-11 23:59:34.896,XAUUSD,World Gold (XAU/USD),5061.3,0,0.5,0,USD,1
2026-02-11,23:30:00,2026-02-11 23:59:34.896,BT9999NTT,Bao Tin 9999,178000000.0,181000000,400000.0,400000,VND,1
2026-02-11,23:30:00,2026-02-11 23:59:34.896,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-02-11,23:30:00,2026-02-11 23:59:34.896,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
